Start Time:  10-03-2025 09:46:38          Time Completed:  10-03-2025 10:37:01      Elapsed Time:  00:50:22
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Patron_SPM2a.txt
Plot File:     C:\IDEASVSM\LS_QC\Patron_SPM2a.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Patron_SPM2a.dat

***DATA***

Field(G)	 Moment(emu)	
-950.004 	-0.0629776 	
-1000.01 	-0.0635052 	
-2000.01 	-0.0707495 	
-3000.01 	-0.0733792 	
-4000.03 	-0.0746166 	
-5000.05 	-0.0754367 	
-6000.02 	-0.075758 	
-7000 	-0.0760322 	
-8000.01 	-0.0762672 	
-9000 	-0.0764566 	
-10000 	-0.0766222 	
-11000 	-0.0768108 	
-12000 	-0.0769214 	
-13000 	-0.0770627 	
-14000 	-0.0771117 	
-15000 	-0.07725 	
-16000 	-0.0770678 	
-17000 	-0.0771203 	
-18000 	-0.0772551 	
-18573.4 	-0.0773415 	
-18000 	-0.077352 	
-17000 	-0.077468 	
-16000 	-0.0772839 	
-15000 	-0.0773035 	
-14000 	-0.0772053 	
-13000 	-0.0771064 	
-12000 	-0.0769931 	
-11000 	-0.0766785 	
-10000 	-0.0767105 	
-9000 	-0.0764938 	
-8000.02 	-0.0763203 	
-7000 	-0.0760447 	
-6000 	-0.0754155 	
-5000.02 	-0.0750793 	
-3999.99 	-0.0743382 	
-2999.78 	-0.0731675 	
-1999.99 	-0.0706004 	
-999.995 	-0.0639112 	
-950.005 	-0.0633542 	
-899.997 	-0.0626822 	
-849.99 	-0.0619576 	
-799.997 	-0.0611505 	
-749.995 	-0.060274 	
-699.998 	-0.0593276 	
-649.999 	-0.0581991 	
-599.996 	-0.0570029 	
-549.992 	-0.0556251 	
-499.992 	-0.0541007 	
-450.01 	-0.0522558 	
-399.998 	-0.0501466 	
-349.96 	-0.0476262 	
-300.003 	-0.0445914 	
-249.995 	-0.0408932 	
-199.999 	-0.0363349 	
-189.996 	-0.0352483 	
-180.002 	-0.0341021 	
-170.005 	-0.0331062 	
-159.995 	-0.0320019 	
-149.988 	-0.0309932 	
-139.997 	-0.0299994 	
-129.997 	-0.0289887 	
-119.998 	-0.0280251 	
-109.993 	-0.0270412 	
-99.9978 	-0.0261123 	
-89.9942 	-0.0252036 	
-80.0032 	-0.0243074 	
-69.9967 	-0.0234247 	
-60.0022 	-0.0225466 	
-50.004 	-0.0216273 	
-40.001 	-0.0207412 	
-29.9919 	-0.0198338 	
-19.9966 	-0.0189093 	
-17.9997 	-0.018674 	
-16.0083 	-0.0184703 	
-13.9996 	-0.0182599 	
-11.9892 	-0.01806 	
-9.99663 	-0.0178599 	
-7.99763 	-0.0176582 	
-6.00436 	-0.0174581 	
-4.00512 	-0.0172583 	
-2.00549 	-0.0170581 	
 0.0427455 	-0.0168571 	
 1.99737 	-0.0166512 	
 4.01017 	-0.0164453 	
 5.99846 	-0.0162408 	
 8.00896 	-0.0160351 	
 9.99984 	-0.0158293 	
 11.9983 	-0.0156178 	
 14.0006 	-0.015403 	
 16.0088 	-0.0151124 	
 18.0042 	-0.0149047 	
 20.0035 	-0.0147117 	
 29.9958 	-0.0137538 	
 40.0004 	-0.0126856 	
 50.0006 	-0.0115412 	
 59.9982 	-0.0103593 	
 70.0028 	-0.00911651 	
 80 	-0.00782964 	
 90.0017 	-0.00645971 	
 100.004 	-0.00496849 	
 109.998 	-0.00354593 	
 119.998 	-0.00200987 	
 130.008 	-0.000282193 	
 140.009 	 0.00149252 	
 150.009 	 0.00310434 	
 160.003 	 0.0049828 	
 170.001 	 0.00706834 	
 180.002 	 0.00876341 	
 190.001 	 0.0106498 	
 199.996 	 0.0125684 	
 249.999 	 0.0217138 	
 300.006 	 0.0297244 	
 349.998 	 0.0362397 	
 400.004 	 0.041677 	
 450.001 	 0.045733 	
 500.002 	 0.0492011 	
 550.005 	 0.0519274 	
 600.001 	 0.0542966 	
 649.997 	 0.0559865 	
 699.999 	 0.0576547 	
 750.002 	 0.0589822 	
 799.994 	 0.0601519 	
 850.009 	 0.061138 	
 900.004 	 0.0620534 	
 950.006 	 0.0628344 	
 999.999 	 0.0636337 	
 2000 	 0.0707527 	
 3000.03 	 0.0733276 	
 4000 	 0.0746661 	
 5000 	 0.0754641 	
 6000 	 0.0758791 	
 7000.02 	 0.0761009 	
 8000.01 	 0.0763946 	
 9000 	 0.0766107 	
 10000 	 0.0767297 	
 11000 	 0.0768458 	
 12000 	 0.0767234 	
 13000 	 0.0771326 	
 14000 	 0.0771764 	
 15000 	 0.0772011 	
 16000 	 0.0771201 	
 17000 	 0.0774242 	
 18000 	 0.0774804 	
 18545.6 	 0.0772887 	

	
	
