Start Time:  17-03-2025 11:31:17          Time Completed:  17-03-2025 12:21:31      Elapsed Time:  00:50:13
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Patron_SP3.txt
Plot File:     C:\IDEASVSM\LS_QC\Patron_SP3.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Patron_SP3.dat

***DATA***

Field(G)	 Moment(emu)	
-80.0001 	-0.00442686 	
-90.009 	-0.00867078 	
-99.9983 	-0.0126259 	
-110.004 	-0.016762 	
-120.005 	-0.0210544 	
-130.014 	-0.0252871 	
-140.005 	-0.0294062 	
-150.005 	-0.0335641 	
-160.004 	-0.0375689 	
-169.999 	-0.0414953 	
-180.005 	-0.0453399 	
-190.007 	-0.0488835 	
-199.998 	-0.0524157 	
-250.002 	-0.0678925 	
-299.996 	-0.0793484 	
-350.004 	-0.0884502 	
-400.002 	-0.0957877 	
-449.992 	-0.102045 	
-499.999 	-0.107099 	
-549.99 	-0.111161 	
-600.01 	-0.114834 	
-649.992 	-0.118001 	
-699.997 	-0.120638 	
-749.997 	-0.122997 	
-800.005 	-0.124987 	
-850.004 	-0.126755 	
-900.01 	-0.128358 	
-950.002 	-0.129771 	
-1000.01 	-0.130923 	
-2000.01 	-0.141647 	
-3000.01 	-0.144799 	
-4000.04 	-0.146591 	
-5000.01 	-0.147325 	
-5999.99 	-0.147637 	
-7000.02 	-0.147764 	
-7999.98 	-0.148126 	
-9000 	-0.147992 	
-9999.99 	-0.148244 	
-11000 	-0.148441 	
-12000 	-0.148433 	
-13000 	-0.148671 	
-14000 	-0.148773 	
-15000 	-0.148721 	
-16000 	-0.148796 	
-17000 	-0.148765 	
-18000 	-0.148755 	
-18720 	-0.148768 	
-18000 	-0.14891 	
-17000 	-0.148878 	
-16000 	-0.148565 	
-15000 	-0.148574 	
-14000 	-0.148529 	
-13000 	-0.148524 	
-12000 	-0.148396 	
-11000 	-0.148077 	
-10000 	-0.148062 	
-8999.99 	-0.147791 	
-7999.99 	-0.147621 	
-6999.98 	-0.147245 	
-6000 	-0.147063 	
-4999.98 	-0.146745 	
-4000 	-0.145976 	
-2999.82 	-0.144259 	
-1999.99 	-0.141687 	
-999.989 	-0.131555 	
-949.988 	-0.13033 	
-899.993 	-0.129177 	
-850.003 	-0.127784 	
-800.002 	-0.126224 	
-749.993 	-0.124034 	
-699.999 	-0.122056 	
-649.997 	-0.120187 	
-600.003 	-0.117868 	
-550.001 	-0.114943 	
-499.998 	-0.111767 	
-449.996 	-0.108381 	
-399.996 	-0.104223 	
-349.967 	-0.0990868 	
-299.998 	-0.0938865 	
-250.002 	-0.087655 	
-200.003 	-0.0799628 	
-189.991 	-0.0781018 	
-179.989 	-0.0761128 	
-170.003 	-0.0742128 	
-160.001 	-0.0721233 	
-150.005 	-0.0700168 	
-140.006 	-0.0678442 	
-129.992 	-0.0657001 	
-120.009 	-0.0634413 	
-110.001 	-0.0610252 	
-99.9942 	-0.0584895 	
-90.0017 	-0.0560043 	
-79.9967 	-0.0533928 	
-69.9938 	-0.050557 	
-59.9877 	-0.0479541 	
-49.9989 	-0.0451857 	
-40.0022 	-0.0423732 	
-30.0032 	-0.0395334 	
-20.0024 	-0.0365886 	
-18.0085 	-0.0356254 	
-16.0013 	-0.0347576 	
-13.9988 	-0.0339027 	
-12.0046 	-0.0330809 	
-10.0023 	-0.0322494 	
-7.99267 	-0.0314495 	
-5.99786 	-0.0306502 	
-3.99001 	-0.0298309 	
-1.99713 	-0.0290363 	
 0.0000980578 	-0.0281968 	
 1.99304 	-0.0273649 	
 3.99261 	-0.0265212 	
 5.99607 	-0.0257196 	
 7.997 	-0.0249139 	
 10.0042 	-0.0241195 	
 12.0028 	-0.023309 	
 14.0041 	-0.0225076 	
 16.0006 	-0.0217253 	
 17.999 	-0.0203096 	
 20.0058 	-0.0196654 	
 30.0049 	-0.0157243 	
 40.0029 	-0.0126164 	
 50.0069 	-0.00903861 	
 59.9932 	-0.00524928 	
 69.9975 	-0.00103414 	
 79.9999 	 0.00285508 	
 89.9909 	 0.0074895 	
 100.011 	 0.0114432 	
 110.004 	 0.0157188 	
 119.991 	 0.0200331 	
 130.005 	 0.0243511 	
 139.994 	 0.0286767 	
 150.001 	 0.032847 	
 159.99 	 0.0369088 	
 170.012 	 0.0409105 	
 179.998 	 0.0447047 	
 190.01 	 0.048432 	
 200.004 	 0.052024 	
 249.997 	 0.0678555 	
 299.998 	 0.0795285 	
 350.007 	 0.0889681 	
 400.003 	 0.0965521 	
 450.008 	 0.102816 	
 499.998 	 0.107898 	
 550.001 	 0.112147 	
 600.004 	 0.11585 	
 650.004 	 0.119004 	
 700.004 	 0.121742 	
 750.009 	 0.123911 	
 800.01 	 0.126139 	
 850.002 	 0.127922 	
 900.009 	 0.12942 	
 950.011 	 0.130941 	
 999.998 	 0.132165 	
 2000 	 0.143461 	
 3000.01 	 0.146705 	
 4000.02 	 0.148033 	
 5000.03 	 0.149129 	
 6000 	 0.149385 	
 7000.02 	 0.149261 	
 8000 	 0.149544 	
 9000 	 0.149863 	
 9999.99 	 0.149946 	
 11000 	 0.149978 	
 12000 	 0.15015 	
 13000 	 0.150272 	
 14000 	 0.150165 	
 15000 	 0.15023 	
 16000 	 0.150285 	
 17000 	 0.150267 	
 18000 	 0.150322 	
 18692.7 	 0.15015 	

	
	
